"Country","Method","Energy.type","IEAMW","Chopped.mat","Chopped.var","Product.aggregation","Industry.aggregation","GrossNet","Sector","var","1971","2000"
"World","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Despecified","Despecified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","Final",NA,6026.205152
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","Useful",NA,733.3777968
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Fishing","eta_fu",NA,0.121698113207547
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","Final",NA,223.2
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","Useful",NA,177.7602
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","Final",NA,592.848
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","Useful",NA,103.208063213535
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","Final",NA,1546.848
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Despecified","Despecified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","Final",NA,6026.205152
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","Useful",NA,733.3777968
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Fishing","eta_fu",NA,0.121698113207547
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","Final",NA,0
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","Useful",NA,0
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Gas-to-liquids (GTL) plants","eta_fu",NA,NA
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","Final",NA,0
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","Useful",NA,0
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Nuclear industry","eta_fu",NA,NA
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Oil extraction","Final",NA,1.45073640197329
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Oil extraction","Useful",NA,0.328347219666059
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Oil extraction","eta_fu",NA,0.226331412942725
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Pipeline transport","Final",NA,223.2
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Pipeline transport","Useful",NA,177.7602
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Pipeline transport","eta_fu",NA,0.796416666666667
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Transport equipment","Final",NA,592.848
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Transport equipment","Useful",NA,103.208063213535
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Transport equipment","eta_fu",NA,0.174088574497231
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Wood and wood products","Final",NA,1546.848
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Grouped","Despecified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Fishing","Final",NA,6026.205152
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Fishing","Useful",NA,733.3777968
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Fishing","eta_fu",NA,0.121698113207547
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Pipeline transport","Final",NA,223.2
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Pipeline transport","Useful",NA,177.7602
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Transport equipment","Final",NA,592.848
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Transport equipment","Useful",NA,103.208063213535
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Wood and wood products","Final",NA,1546.848
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Grouped","Despecified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Coke ovens","Final",NA,3.6
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Coke ovens","Useful",NA,0.81479308659381
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Coke ovens","eta_fu",NA,0.226331412942725
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Fishing","Final",NA,6026.205152
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Fishing","Useful",NA,733.3777968
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Fishing","eta_fu",NA,0.121698113207547
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Natural gas extraction","Final",NA,2.14926359802671
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Natural gas extraction","Useful",NA,0.486445866927751
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Natural gas extraction","eta_fu",NA,0.226331412942725
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Oil extraction","Final",NA,1.45073640197329
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Oil extraction","Useful",NA,0.328347219666059
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Oil extraction","eta_fu",NA,0.226331412942725
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Pipeline transport","Final",NA,223.2
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Pipeline transport","Useful",NA,177.7602
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Pipeline transport","eta_fu",NA,0.796416666666667
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Transport equipment","Final",NA,592.848
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Transport equipment","Useful",NA,103.208063213535
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Transport equipment","eta_fu",NA,0.174088574497231
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Wood and wood products","Final",NA,1546.848
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Specified","Specified","Gross","Wood and wood products","eta_fu",NA,0.321746118664876
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Fishing","Final",NA,6026.205152
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Fishing","Useful",NA,733.3777968
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Fishing","eta_fu",NA,0.121698113207547
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Pipeline transport","Final",NA,223.2
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Pipeline transport","Useful",NA,177.7602
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Pipeline transport","eta_fu",NA,0.796416666666667
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Transport equipment","Final",NA,592.848
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Transport equipment","Useful",NA,103.208063213535
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Transport equipment","eta_fu",NA,0.174088574497231
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Wood and wood products","Final",NA,1546.848
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Wood and wood products","Useful",NA,497.692340164526
"World","PCM","X","IEA","None","None","Specified","Specified","Net","Wood and wood products","eta_fu",NA,0.321746118664876
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Agriculture/forestry","Final",56039.7784295121,77416.4578556872
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Agriculture/forestry","Useful",9458.41322684781,21012.0620720423
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Agriculture/forestry","eta_fu",0.168780346602276,0.271415957976417
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Blast furnaces","Final",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Blast furnaces","Useful",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Blast furnaces","eta_fu",NA,NA
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Charcoal production plants","Final",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Charcoal production plants","Useful",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Charcoal production plants","eta_fu",NA,NA
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Chemical and petrochemical","Final",29037.32,54829.2608
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Chemical and petrochemical","Useful",1449.09041157243,21662.0736658621
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Chemical and petrochemical","eta_fu",0.0499044130647191,0.395082358393971
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal liquefaction plants","Final",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal liquefaction plants","Useful",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal liquefaction plants","eta_fu",NA,NA
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal mines","Final",2192.4,9939.6
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal mines","Useful",164.546349119788,804.701447298596
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coal mines","eta_fu",0.0750530692938277,0.080959137922914
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coke ovens","Final",0,3.6
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coke ovens","Useful",0,0.81479308659381
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Coke ovens","eta_fu",NA,0.226331412942725
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Commercial and public services","Final",47822.1959412337,104343.753570676
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Commercial and public services","Useful",4932.54337304099,14273.831553709
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Commercial and public services","eta_fu",0.103143389297772,0.136796224644543
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Construction","Final",2966.4,10817.0156
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Construction","Useful",1172.28973714146,4435.44824637402
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Construction","eta_fu",0.395189366619962,0.410043621123559
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Domestic aviation","Final",7611.436,27254.402
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Domestic aviation","Useful",1250.82248471911,5283.54960469405
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Domestic aviation","eta_fu",0.164334625518641,0.193860412152652
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Final consumption not elsewhere specified","Final",32317.208,79377.7544
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Final consumption not elsewhere specified","Useful",3236.36156576437,9970.66024061514
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Final consumption not elsewhere specified","eta_fu",0.100143600454729,0.125610258390166
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Food and tobacco","Final",6022.8,3471.336
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Food and tobacco","Useful",1527.87912757953,1006.64088929658
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Food and tobacco","eta_fu",0.253682527658154,0.289986589974747
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Gas works","Final",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Gas works","Useful",0,0
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Gas works","eta_fu",NA,NA
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Industry not elsewhere specified","Final",168019.597275485,393733.606856358
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Industry not elsewhere specified","Useful",43074.2600784932,106163.573047817
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Industry not elsewhere specified","eta_fu",0.256364500194991,0.269632998553125
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Iron and steel","Final",194795.0838,193032.2159
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Iron and steel","Useful",33105.3239860955,47088.1205364471
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Iron and steel","eta_fu",0.169949484043886,0.243939180394847
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Machinery","Final",1644.552,929.304
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Machinery","Useful",107.737600342209,121.656741643739
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Machinery","eta_fu",0.065511823488834,0.130911673299307
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Main activity producer electricity plants","Final",12787.2,46389.6
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Main activity producer electricity plants","Useful",2600.87294532825,10499.4237138478
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Main activity producer electricity plants","eta_fu",0.203396595449219,0.226331412942725
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Mining and quarrying","Final",88741.6136,132754.0542
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Mining and quarrying","Useful",17800.0280033647,46561.9303296175
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Mining and quarrying","eta_fu",0.200582649799425,0.350738292779141
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use in chemical/petrochemical","Final",33194.2816,234534.7732
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use in chemical/petrochemical","Useful",31.31536,221.25922
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use in chemical/petrochemical","eta_fu",0.000943396226415094,0.000943396226415094
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use industry/transformation/energy","Final",7722,15676.1638
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use industry/transformation/energy","Useful",7.722,15.50023
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-energy use industry/transformation/energy","eta_fu",0.001,0.000988776986369586
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-ferrous metals","Final",76003.4522,56248.416
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-ferrous metals","Useful",450.634319087987,14966.544402179
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-ferrous metals","eta_fu",0.00592912961245709,0.266079393278897
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-metallic minerals","Final",53178.2004,45185.2226
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-metallic minerals","Useful",6102.6017072353,10549.8267642606
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Non-metallic minerals","eta_fu",0.1147575822674,0.233479579322923
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Oil refineries","Final",25737.648,93838.856
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Oil refineries","Useful",11786.9656452494,24035.8157131088
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Oil refineries","eta_fu",0.457965920011394,0.256139266159732
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Paper, pulp and printing","Final",1778.4,8155.512
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Paper, pulp and printing","Useful",650.301054995898,2899.86256545769
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Paper, pulp and printing","eta_fu",0.365666360209119,0.355570878377433
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Rail","Final",155888.7536,20958.2514
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Rail","Useful",11416.86368,10270.9169833333
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Rail","eta_fu",0.0732372503875097,0.490065549234386
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Residential","Final",317780.5072,479070.2028
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Residential","Useful",36925.0067618885,65880.2134213546
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Residential","eta_fu",0.11619657570327,0.13751682537613
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Road","Final",227416.64,490353.0444
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Road","Useful",37910.5922571772,94067.2536864957
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Road","eta_fu",0.166701048160668,0.191835769678145
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Transport not elsewhere specified","Final",17355.1256197385,14702.537160991
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Transport not elsewhere specified","Useful",1059.99539297576,4278.28072062578
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Gross","Transport not elsewhere specified","eta_fu",0.0610767917329385,0.29098928122263
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Agriculture/forestry","Final",56039.7784295121,77416.4578556872
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Agriculture/forestry","Useful",9458.41322684781,21012.0620720423
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Agriculture/forestry","eta_fu",0.168780346602276,0.271415957976417
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Chemical and petrochemical","Final",29037.32,54829.2608
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Chemical and petrochemical","Useful",1449.09041157243,21662.0736658621
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Chemical and petrochemical","eta_fu",0.0499044130647191,0.395082358393971
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Commercial and public services","Final",47822.1959412337,104343.753570676
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Commercial and public services","Useful",4932.54337304099,14273.831553709
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Commercial and public services","eta_fu",0.103143389297772,0.136796224644543
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Construction","Final",2966.4,10817.0156
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Construction","Useful",1172.28973714146,4435.44824637402
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Construction","eta_fu",0.395189366619962,0.410043621123559
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Domestic aviation","Final",7611.436,27254.402
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Domestic aviation","Useful",1250.82248471911,5283.54960469405
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Domestic aviation","eta_fu",0.164334625518641,0.193860412152652
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Final consumption not elsewhere specified","Final",32317.208,79377.7544
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Final consumption not elsewhere specified","Useful",3236.36156576437,9970.66024061514
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Final consumption not elsewhere specified","eta_fu",0.100143600454729,0.125610258390166
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Food and tobacco","Final",6022.8,3471.336
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Food and tobacco","Useful",1527.87912757953,1006.64088929658
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Food and tobacco","eta_fu",0.253682527658154,0.289986589974747
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Industry not elsewhere specified","Final",168019.597275485,393733.606856358
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Industry not elsewhere specified","Useful",43074.2600784932,106163.573047817
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Industry not elsewhere specified","eta_fu",0.256364500194991,0.269632998553125
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Iron and steel","Final",194795.0838,193032.2159
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Iron and steel","Useful",33105.3239860955,47088.1205364471
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Iron and steel","eta_fu",0.169949484043886,0.243939180394847
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Machinery","Final",1644.552,929.304
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Machinery","Useful",107.737600342209,121.656741643739
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Machinery","eta_fu",0.065511823488834,0.130911673299307
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Mining and quarrying","Final",88741.6136,132754.0542
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Mining and quarrying","Useful",17800.0280033647,46561.9303296175
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Mining and quarrying","eta_fu",0.200582649799425,0.350738292779141
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use in chemical/petrochemical","Final",33194.2816,234534.7732
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use in chemical/petrochemical","Useful",31.31536,221.25922
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use in chemical/petrochemical","eta_fu",0.000943396226415094,0.000943396226415094
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use industry/transformation/energy","Final",7722,15676.1638
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use industry/transformation/energy","Useful",7.722,15.50023
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-energy use industry/transformation/energy","eta_fu",0.001,0.000988776986369586
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-ferrous metals","Final",76003.4522,56248.416
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-ferrous metals","Useful",450.634319087987,14966.544402179
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-ferrous metals","eta_fu",0.00592912961245709,0.266079393278897
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-metallic minerals","Final",53178.2004,45185.2226
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-metallic minerals","Useful",6102.6017072353,10549.8267642606
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Non-metallic minerals","eta_fu",0.1147575822674,0.233479579322923
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Paper, pulp and printing","Final",1778.4,8155.512
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Paper, pulp and printing","Useful",650.301054995898,2899.86256545769
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Paper, pulp and printing","eta_fu",0.365666360209119,0.355570878377433
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Rail","Final",155888.7536,20958.2514
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Rail","Useful",11416.86368,10270.9169833333
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Rail","eta_fu",0.0732372503875097,0.490065549234386
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Residential","Final",317780.5072,479070.2028
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Residential","Useful",36925.0067618885,65880.2134213546
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Residential","eta_fu",0.11619657570327,0.13751682537613
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Road","Final",227416.64,490353.0444
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Road","Useful",37910.5922571772,94067.2536864957
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Road","eta_fu",0.166701048160668,0.191835769678145
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Transport not elsewhere specified","Final",17355.1256197385,14702.537160991
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Transport not elsewhere specified","Useful",1059.99539297576,4278.28072062578
"ZAF","PCM","X","Both","None","None","Despecified","Despecified","Net","Transport not elsewhere specified","eta_fu",0.0610767917329385,0.29098928122263
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Agriculture, forestry, and fishing","Final",56039.7784295121,81970.5358556872
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Agriculture, forestry, and fishing","Useful",9458.41322684781,21566.2847720423
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Agriculture, forestry, and fishing","eta_fu",0.168780346602276,0.263098008899328
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Commercial and public services","Final",47822.1959412337,104343.753570676
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Commercial and public services","Useful",4932.54337304099,14273.831553709
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Commercial and public services","eta_fu",0.103143389297772,0.136796224644543
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Energy industry own use","Final",40717.248,150175.256
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Energy industry own use","Useful",14552.3849396974,35341.5704604284
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Energy industry own use","eta_fu",0.357400994774928,0.235335510001917
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Final consumption not elsewhere specified","Final",32317.208,79377.7544
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Final consumption not elsewhere specified","Useful",3236.36156576437,9970.66024061514
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Final consumption not elsewhere specified","eta_fu",0.100143600454729,0.125610258390166
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Industry","Final",622187.419275485,902666.087956358
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Industry","Useful",105440.146025908,256527.174614317
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Industry","eta_fu",0.169466856383386,0.284188337234532
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Non-energy use","Final",40916.2816,250210.937
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Non-energy use","Useful",39.03736,236.75945
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Non-energy use","eta_fu",0.000954078877001374,0.000946239412388276
"ZAF","PCM","X","Both","None","None","Despecified","Grouped","Gross","Residential","Final",317780.5072,479070.2028
